,timestamp,price,prediction,signal,signal_strength
38,2025-09-11 08:02:29.952286,49281.814049144676,0.8836136432108956,1,0.8836136432108956
39,2025-09-11 08:03:29.952286,49296.154680368134,0.3187310397037318,1,0.3187310397037318
40,2025-09-11 08:04:29.952286,49315.498797800654,0.7476867421264857,1,0.7476867421264857
41,2025-09-11 08:05:29.952286,49338.5948225553,0.6732385126246361,1,0.6732385126246361
42,2025-09-11 08:06:29.952286,49433.48853301774,-0.062399594094204085,0,0.0
43,2025-09-11 08:07:29.952286,49488.83475010754,-0.19450992864171593,0,0.0
44,2025-09-11 08:08:29.952286,49492.4892649772,-0.19938760523381657,0,0.0
45,2025-09-11 08:09:29.952286,49479.663338271304,-0.17985890354638331,0,0.0
46,2025-09-11 08:10:29.952286,49361.71540127721,0.08522198966696957,0,0.0
47,2025-09-11 08:11:29.952286,49333.067393394005,0.13558853419550967,0,0.0
48,2025-09-11 08:12:29.952286,49339.31164851869,0.09355999447812258,0,0.0
49,2025-09-11 08:13:29.952286,49359.98447416909,-0.00808486966943869,0,0.0
50,2025-09-11 08:14:29.952286,49320.93549457873,0.11063173207354839,0,0.0
51,2025-09-11 08:15:29.952286,49350.745880108494,-0.02451461919458374,0,0.0
52,2025-09-11 08:16:29.952286,49393.25105425611,-0.18613125955102064,0,0.0
53,2025-09-11 08:17:29.952286,49357.46342597476,-0.03255798740655861,0,0.0
54,2025-09-11 08:18:29.952286,49298.94433882766,0.21403185020579432,0,0.0
55,2025-09-11 08:19:29.952286,49334.72864722919,0.07522318397082585,0,0.0
56,2025-09-11 08:20:29.952286,49362.437942929406,-0.019624888550241432,0,0.0
57,2025-09-11 08:21:29.952286,49361.805200680166,0.015959289179226926,0,0.0
58,2025-09-11 08:22:29.952286,49372.647539120284,-0.01586188142333661,0,0.0
59,2025-09-11 08:23:29.952286,49472.30607450014,-0.9742837640439065,-1,0.9742837640439065
60,2025-09-11 08:24:29.952286,49482.19545848458,-0.9645952941963487,-1,0.9645952941963487
61,2025-09-11 08:25:29.952286,49435.13137075584,-0.21267693420589848,0,0.0
62,2025-09-11 08:26:29.952286,49396.83180411991,-0.03510950622145843,0,0.0
63,2025-09-11 08:27:29.952286,49314.890401579556,0.3402065758709287,1,0.3402065758709287
64,2025-09-11 08:28:29.952286,49260.6739206628,1.0,1,1.0
65,2025-09-11 08:29:29.952286,49328.962105629806,0.18716202801944187,0,0.0
66,2025-09-11 08:30:29.952286,49330.87530674774,0.16617141793473003,0,0.0
67,2025-09-11 08:31:29.952286,49386.89501438139,-0.134605193844439,0,0.0
68,2025-09-11 08:32:29.952286,49360.38127246481,0.021125951498090965,0,0.0
69,2025-09-11 08:33:29.952286,49370.66325041116,-0.03418157312063794,0,0.0
70,2025-09-11 08:34:29.952286,49319.28977932956,0.2564738749561347,0,0.0
71,2025-09-11 08:35:29.952286,49229.853329280806,1.0,1,1.0
72,2025-09-11 08:36:29.952286,49236.49065249065,1.0,1,1.0
73,2025-09-11 08:37:29.952286,49278.35051302568,0.3047014556426175,1,0.3047014556426175
74,2025-09-11 08:38:29.952286,49266.31954887449,0.3433181209462622,1,0.3433181209462622
75,2025-09-11 08:39:29.952286,49323.79678761729,0.09025022114969519,0,0.0
76,2025-09-11 08:40:29.952286,49308.03402988876,0.14633300294714255,0,0.0
77,2025-09-11 08:41:29.952286,49258.261373572364,0.32926957032490733,1,0.32926957032490733
78,2025-09-11 08:42:29.952286,49220.77439440085,0.9321884318263574,1,0.9321884318263574
79,2025-09-11 08:43:29.952286,49239.33710439259,0.33492326423367774,1,0.33492326423367774
80,2025-09-11 08:44:29.952286,49251.82115310656,0.2697872442174177,0,0.0
81,2025-09-11 08:45:29.952286,49260.3192310339,0.2085409128227442,0,0.0
82,2025-09-11 08:46:29.952286,49245.39249687094,0.2713440578012125,0,0.0
83,2025-09-11 08:47:29.952286,49204.48924023821,0.9606253483414828,1,0.9606253483414828
84,2025-09-11 08:48:29.952286,49264.19529398593,0.11613143696116873,0,0.0
85,2025-09-11 08:49:29.952286,49208.39400005321,0.8937521652205587,1,0.8937521652205587
86,2025-09-11 08:50:29.952286,49245.46410071867,0.1635706074339373,0,0.0
87,2025-09-11 08:51:29.952286,49206.07899731364,0.8731440595262676,1,0.8731440595262676
88,2025-09-11 08:52:29.952286,49229.29791765764,0.20531304954823001,0,0.0
89,2025-09-11 08:53:29.952286,49181.284638239944,1.0,1,1.0
90,2025-09-11 08:54:29.952286,49132.04145396437,1.0,1,1.0
91,2025-09-11 08:55:29.952286,49087.66666616271,1.0,1,1.0
92,2025-09-11 08:56:29.952286,49091.58121984151,1.0,1,1.0
93,2025-09-11 08:57:29.952286,49195.40085122394,0.12721515783153628,0,0.0
94,2025-09-11 08:58:29.952286,49168.82796707154,0.2347458684388511,0,0.0
95,2025-09-11 08:59:29.952286,49246.5039399019,-0.1843794637055157,0,0.0
96,2025-09-11 09:00:29.952286,49284.31939446594,-0.9077425618852335,-1,0.9077425618852335
97,2025-09-11 09:01:29.952286,49329.123603864115,-1.0,-1,1.0
98,2025-09-11 09:02:29.952286,49344.63589441522,-1.0,-1,1.0
99,2025-09-11 09:03:29.952286,49301.79151247225,-0.34502346595354677,-1,0.34502346595354677
100,2025-09-11 09:04:29.952286,49278.62765181228,-0.23367762338701342,0,0.0
101,2025-09-11 09:05:29.952286,49303.352049058165,-0.3243859437043385,-1,0.3243859437043385
102,2025-09-11 09:06:29.952286,49416.30147412028,-1.0,-1,1.0
103,2025-09-11 09:07:29.952286,49413.104817618856,-1.0,-1,1.0
104,2025-09-11 09:08:29.952286,49395.82786425465,-1.0,-1,1.0
105,2025-09-11 09:09:29.952286,49349.90299482742,-0.777808064450164,-1,0.777808064450164
106,2025-09-11 09:10:29.952286,49361.396119772435,-0.7883233097386266,-1,0.7883233097386266
107,2025-09-11 09:11:29.952286,49378.58727955884,-0.3082651583986847,-1,0.3082651583986847
108,2025-09-11 09:12:29.952286,49346.33233129666,-0.19428179004231283,0,0.0
109,2025-09-11 09:13:29.952286,49325.92158053692,-0.11537735103005084,0,0.0
110,2025-09-11 09:14:29.952286,49315.63431046152,-0.0607853318163105,0,0.0
111,2025-09-11 09:15:29.952286,49292.38661502368,0.0546984569591634,0,0.0
112,2025-09-11 09:16:29.952286,49293.08756736704,0.11378148414640188,0,0.0
113,2025-09-11 09:17:29.952286,49302.745391384415,0.10378853204260735,0,0.0
114,2025-09-11 09:18:29.952286,49334.26986951285,-0.024036970351584495,0,0.0
115,2025-09-11 09:19:29.952286,49338.123859395346,-0.021239678531825887,0,0.0
116,2025-09-11 09:20:29.952286,49298.53807525901,0.7846188615298741,1,0.7846188615298741
117,2025-09-11 09:21:29.952286,49289.3474332124,0.828721935264064,1,0.828721935264064
118,2025-09-11 09:22:29.952286,49260.530574080636,1.0,1,1.0
119,2025-09-11 09:23:29.952286,49199.164262581085,1.0,1,1.0
120,2025-09-11 09:24:29.952286,49222.134040480494,1.0,1,1.0
121,2025-09-11 09:25:29.952286,49282.12661875308,0.2060273294635689,0,0.0
122,2025-09-11 09:26:29.952286,49214.54132195738,1.0,1,1.0
123,2025-09-11 09:27:29.952286,49156.36638184039,1.0,1,1.0
124,2025-09-11 09:28:29.952286,49196.87784808388,0.9547862776696072,1,0.9547862776696072
125,2025-09-11 09:29:29.952286,49181.41943112787,0.9705128528368812,1,0.9705128528368812
126,2025-09-11 09:30:29.952286,49152.52407448702,1.0,1,1.0
127,2025-09-11 09:31:29.952286,49161.44268425238,0.9515132119246033,1,0.9515132119246033
128,2025-09-11 09:32:29.952286,49120.42709235392,1.0,1,1.0
129,2025-09-11 09:33:29.952286,49114.07248396824,1.0,1,1.0
130,2025-09-11 09:34:29.952286,49156.85241448049,0.30459954158402286,1,0.30459954158402286
131,2025-09-11 09:35:29.952286,49112.165912825214,0.9396816992675106,1,0.9396816992675106
132,2025-09-11 09:36:29.952286,49073.00980147329,1.0,1,1.0
133,2025-09-11 09:37:29.952286,48973.26841804626,1.0,1,1.0
134,2025-09-11 09:38:29.952286,48962.10641825654,1.0,1,1.0
135,2025-09-11 09:39:29.952286,49008.29715691774,1.0,1,1.0
136,2025-09-11 09:40:29.952286,49028.48714500381,0.8688390671416415,1,0.8688390671416415
137,2025-09-11 09:41:29.952286,49000.66218068916,0.9181277274068342,1,0.9181277274068342
138,2025-09-11 09:42:29.952286,49005.898074562145,1.0,1,1.0
139,2025-09-11 09:43:29.952286,48971.61839562833,1.0,1,1.0
140,2025-09-11 09:44:29.952286,48950.469124027,1.0,1,1.0
141,2025-09-11 09:45:29.952286,48942.13746622701,1.0,1,1.0
142,2025-09-11 09:46:29.952286,48957.01080896611,0.3587817684452992,1,0.3587817684452992
143,2025-09-11 09:47:29.952286,48965.74394078435,0.29763062154219616,0,0.0
144,2025-09-11 09:48:29.952286,48935.38753346421,1.0,1,1.0
145,2025-09-11 09:49:29.952286,48928.04801601771,1.0,1,1.0
146,2025-09-11 09:50:29.952286,48986.41582178435,0.12527756693971978,0,0.0
147,2025-09-11 09:51:29.952286,48998.801598576196,0.047924398202844755,0,0.0
148,2025-09-11 09:52:29.952286,49000.530871777606,0.014545469589791254,0,0.0
149,2025-09-11 09:53:29.952286,49046.08353515753,-0.2383155597966164,0,0.0
150,2025-09-11 09:54:29.952286,49028.35069672093,-0.22591787741112895,0,0.0
151,2025-09-11 09:55:29.952286,49054.116802312434,-0.9766911752290364,-1,0.9766911752290364
152,2025-09-11 09:56:29.952286,49131.995732737116,-1.0,-1,1.0
153,2025-09-11 09:57:29.952286,49074.12853102443,-0.9506961982045375,-1,0.9506961982045375
154,2025-09-11 09:58:29.952286,49093.77428498867,-0.9963408438131514,-1,0.9963408438131514
155,2025-09-11 09:59:29.952286,49108.48742565973,-1.0,-1,1.0
156,2025-09-11 10:00:29.952286,49205.83432394845,-1.0,-1,1.0
157,2025-09-11 10:01:29.952286,49262.59083007527,-1.0,-1,1.0
158,2025-09-11 10:02:29.952286,49213.65304692168,-1.0,-1,1.0
159,2025-09-11 10:03:29.952286,49231.45944123437,-1.0,-1,1.0
160,2025-09-11 10:04:29.952286,49202.195592045166,-1.0,-1,1.0
161,2025-09-11 10:05:29.952286,49268.08302372953,-1.0,-1,1.0
162,2025-09-11 10:06:29.952286,49264.787786980545,-1.0,-1,1.0
163,2025-09-11 10:07:29.952286,49315.551944715044,-1.0,-1,1.0
164,2025-09-11 10:08:29.952286,49291.34389889242,-1.0,-1,1.0
165,2025-09-11 10:09:29.952286,49236.25777901667,-0.2398828913522578,0,0.0
166,2025-09-11 10:10:29.952286,49229.88331981817,-0.1984175828648524,0,0.0
167,2025-09-11 10:11:29.952286,49256.90552846188,-0.2538485602503348,0,0.0
168,2025-09-11 10:12:29.952286,49282.444910280385,-0.3100055998282097,-1,0.3100055998282097
169,2025-09-11 10:13:29.952286,49275.58778658592,-0.26198263383348486,0,0.0
170,2025-09-11 10:14:29.952286,49231.9938997974,-0.08144243242177128,0,0.0
171,2025-09-11 10:15:29.952286,49302.59116099581,-0.3443857688866551,-1,0.3443857688866551
172,2025-09-11 10:16:29.952286,49299.200645426106,-0.2996956036563573,0,0.0
173,2025-09-11 10:17:29.952286,49422.505280556215,-1.0,-1,1.0
174,2025-09-11 10:18:29.952286,49420.314444032985,-1.0,-1,1.0
175,2025-09-11 10:19:29.952286,49421.72361631046,-1.0,-1,1.0
176,2025-09-11 10:20:29.952286,49385.72144302342,-0.9201287740724614,-1,0.9201287740724614
177,2025-09-11 10:21:29.952286,49385.4999429014,-0.8770333105313963,-1,0.8770333105313963
178,2025-09-11 10:22:29.952286,49376.73420750659,-0.3079715822822082,-1,0.3079715822822082
179,2025-09-11 10:23:29.952286,49366.86078874419,-0.23957886768484582,0,0.0
180,2025-09-11 10:24:29.952286,49427.067286923084,-1.0,-1,1.0
181,2025-09-11 10:25:29.952286,49333.77378561835,-0.03313497716716276,0,0.0
182,2025-09-11 10:26:29.952286,49335.660659236426,-0.026333118308417492,0,0.0
183,2025-09-11 10:27:29.952286,49292.40753942753,0.1643596527835907,0,0.0
184,2025-09-11 10:28:29.952286,49321.11277659164,0.0415106607865564,0,0.0
185,2025-09-11 10:29:29.952286,49287.85641072531,0.21404891830108966,0,0.0
186,2025-09-11 10:30:29.952286,49282.59784645838,0.26578109510624565,0,0.0
187,2025-09-11 10:31:29.952286,49287.160065284814,0.757567262488416,1,0.757567262488416
188,2025-09-11 10:32:29.952286,49276.73855781967,0.8085181021673691,1,0.8085181021673691
189,2025-09-11 10:33:29.952286,49283.908392358426,0.7756786144434037,1,0.7756786144434037
190,2025-09-11 10:34:29.952286,49328.81711013727,0.07457935788428975,0,0.0
191,2025-09-11 10:35:29.952286,49345.742046820706,-0.009664066916638323,0,0.0
192,2025-09-11 10:36:29.952286,49409.249345527336,-0.3398466879588608,-1,0.3398466879588608
193,2025-09-11 10:37:29.952286,49352.87267012335,-0.04070974393837809,0,0.0
194,2025-09-11 10:38:29.952286,49383.40618164019,-0.24558812180054176,0,0.0
195,2025-09-11 10:39:29.952286,49350.97038694806,-0.06922517683334226,0,0.0
196,2025-09-11 10:40:29.952286,49280.714183272554,0.8645897498581622,1,0.8645897498581622
197,2025-09-11 10:41:29.952286,49323.17840201648,0.06303640900788743,0,0.0
198,2025-09-11 10:42:29.952286,49335.4741473954,-0.036745600741012324,0,0.0
199,2025-09-11 10:43:29.952286,49301.81254252454,0.18017776682835612,0,0.0
200,2025-09-11 10:44:29.952286,49311.96975915743,0.07923582178870374,0,0.0
201,2025-09-11 10:45:29.952286,49248.52701085403,1.0,1,1.0
202,2025-09-11 10:46:29.952286,49237.476349759745,1.0,1,1.0
203,2025-09-11 10:47:29.952286,49229.71346804213,1.0,1,1.0
204,2025-09-11 10:48:29.952286,49261.09268628218,0.2895119066064927,0,0.0
205,2025-09-11 10:49:29.952286,49285.93946963401,0.12847212639059422,0,0.0
206,2025-09-11 10:50:29.952286,49266.27992870183,0.24707916997105211,0,0.0
207,2025-09-11 10:51:29.952286,49307.18212297026,-0.007221307120622167,0,0.0
208,2025-09-11 10:52:29.952286,49340.8443477781,-0.20171620818308614,0,0.0
209,2025-09-11 10:53:29.952286,49247.55468038967,0.8696925010529102,1,0.8696925010529102
210,2025-09-11 10:54:29.952286,49251.520199502105,0.31357812006794195,1,0.31357812006794195
211,2025-09-11 10:55:29.952286,49331.94936757657,-0.17683207680858745,0,0.0
212,2025-09-11 10:56:29.952286,49380.830454231735,-1.0,-1,1.0
213,2025-09-11 10:57:29.952286,49413.952587203894,-1.0,-1,1.0
214,2025-09-11 10:58:29.952286,49393.910141542474,-1.0,-1,1.0
215,2025-09-11 10:59:29.952286,49429.56880431159,-1.0,-1,1.0
216,2025-09-11 11:00:29.952286,49482.533126792616,-1.0,-1,1.0
217,2025-09-11 11:01:29.952286,49542.04190058754,-1.0,-1,1.0
218,2025-09-11 11:02:29.952286,49525.72175239635,-1.0,-1,1.0
219,2025-09-11 11:03:29.952286,49496.07453557851,-0.9402173626337346,-1,0.9402173626337346
220,2025-09-11 11:04:29.952286,49557.361345529695,-1.0,-1,1.0
221,2025-09-11 11:05:29.952286,49576.594972852865,-1.0,-1,1.0
222,2025-09-11 11:06:29.952286,49650.328985021,-1.0,-1,1.0
223,2025-09-11 11:07:29.952286,49621.31865774096,-1.0,-1,1.0
224,2025-09-11 11:08:29.952286,49580.45205523316,-0.8453203100912432,-1,0.8453203100912432
225,2025-09-11 11:09:29.952286,49568.60413058289,-0.7875318994842431,-1,0.7875318994842431
226,2025-09-11 11:10:29.952286,49498.935906665596,-0.09867350700658875,0,0.0
227,2025-09-11 11:11:29.952286,49528.17137853406,-0.15032616125503442,0,0.0
228,2025-09-11 11:12:29.952286,49516.06384838929,-0.09868953499887603,0,0.0
229,2025-09-11 11:13:29.952286,49391.86706056361,0.2868564282917726,0,0.0
230,2025-09-11 11:14:29.952286,49418.07261899239,0.2713718623535287,0,0.0
231,2025-09-11 11:15:29.952286,49401.56293298236,0.8652040709151614,1,0.8652040709151614
232,2025-09-11 11:16:29.952286,49410.1856103276,0.3467117890272969,1,0.3467117890272969
233,2025-09-11 11:17:29.952286,49497.37593365248,0.027726962399155484,0,0.0
234,2025-09-11 11:18:29.952286,49470.76361276838,0.157102397595853,0,0.0
235,2025-09-11 11:19:29.952286,49462.75058738533,0.2018798264492965,0,0.0
236,2025-09-11 11:20:29.952286,49545.6826566834,-0.13989104194734844,0,0.0
237,2025-09-11 11:21:29.952286,49558.44147126976,-0.1898238971797989,0,0.0
238,2025-09-11 11:22:29.952286,49567.35747720533,-0.2160488881614208,0,0.0
239,2025-09-11 11:23:29.952286,49596.82255576881,-0.31014535475149546,-1,0.31014535475149546
240,2025-09-11 11:24:29.952286,49667.05554117631,-1.0,-1,1.0
241,2025-09-11 11:25:29.952286,49685.40350296827,-1.0,-1,1.0
242,2025-09-11 11:26:29.952286,49684.106634568816,-1.0,-1,1.0
243,2025-09-11 11:27:29.952286,49682.84606718495,-1.0,-1,1.0
244,2025-09-11 11:28:29.952286,49636.37774035866,-0.8059968009097357,-1,0.8059968009097357
245,2025-09-11 11:29:29.952286,49544.507765716684,-0.01989941861245949,0,0.0
246,2025-09-11 11:30:29.952286,49531.906008313395,0.02529173211642167,0,0.0
247,2025-09-11 11:31:29.952286,49520.061221704,0.06159462752824815,0,0.0
248,2025-09-11 11:32:29.952286,49495.09229185545,0.1370081840164889,0,0.0
249,2025-09-11 11:33:29.952286,49511.11264849394,0.1120866013654104,0,0.0
250,2025-09-11 11:34:29.952286,49442.75247107573,0.35296259444548733,1,0.35296259444548733
251,2025-09-11 11:35:29.952286,49374.35466815511,1.0,1,1.0
252,2025-09-11 11:36:29.952286,49367.07310850003,1.0,1,1.0
253,2025-09-11 11:37:29.952286,49229.48739211845,1.0,1,1.0
254,2025-09-11 11:38:29.952286,49292.242570367904,1.0,1,1.0
255,2025-09-11 11:39:29.952286,49302.44773433163,1.0,1,1.0
256,2025-09-11 11:40:29.952286,49257.72759016632,1.0,1,1.0
257,2025-09-11 11:41:29.952286,49262.20919148216,1.0,1,1.0
258,2025-09-11 11:42:29.952286,49222.87410656486,1.0,1,1.0
259,2025-09-11 11:43:29.952286,49282.64742845081,0.8070164278012621,1,0.8070164278012621
260,2025-09-11 11:44:29.952286,49295.63146125929,0.7564393220453343,1,0.7564393220453343
261,2025-09-11 11:45:29.952286,49277.69543758181,0.7652174117232767,1,0.7652174117232767
262,2025-09-11 11:46:29.952286,49250.7645097099,0.7955191816045769,1,0.7955191816045769
263,2025-09-11 11:47:29.952286,49320.98458508876,0.12114939245959046,0,0.0
264,2025-09-11 11:48:29.952286,49280.150311985315,0.2010278645092833,0,0.0
265,2025-09-11 11:49:29.952286,49219.207825775746,0.3419576315733838,1,0.3419576315733838
266,2025-09-11 11:50:29.952286,49210.020285881175,0.34460355502967804,1,0.34460355502967804
267,2025-09-11 11:51:29.952286,49247.09386373977,0.20938045460531976,0,0.0
268,2025-09-11 11:52:29.952286,49288.60578083031,0.03287312869505224,0,0.0
269,2025-09-11 11:53:29.952286,49317.76153114119,-0.16368338678331665,0,0.0
270,2025-09-11 11:54:29.952286,49361.556763876324,-1.0,-1,1.0
271,2025-09-11 11:55:29.952286,49322.75661502504,-0.29389381312830415,0,0.0
272,2025-09-11 11:56:29.952286,49353.275836310204,-1.0,-1,1.0
273,2025-09-11 11:57:29.952286,49350.02889370212,-0.9494338058330443,-1,0.9494338058330443
274,2025-09-11 11:58:29.952286,49436.25468983019,-1.0,-1,1.0
275,2025-09-11 11:59:29.952286,49433.406355264306,-1.0,-1,1.0
276,2025-09-11 12:00:29.952286,49388.72694965858,-0.8861148628794115,-1,0.8861148628794115
277,2025-09-11 12:01:29.952286,49426.17934245053,-0.9906582755312795,-1,0.9906582755312795
278,2025-09-11 12:02:29.952286,49377.443765933065,-0.2506278954944938,0,0.0
279,2025-09-11 12:03:29.952286,49391.26881773085,-0.28432021614245584,0,0.0
280,2025-09-11 12:04:29.952286,49353.30856424422,-0.10267000359006734,0,0.0
281,2025-09-11 12:05:29.952286,49381.33959386588,-0.20554010832509068,0,0.0
282,2025-09-11 12:06:29.952286,49352.32641400817,-0.05498228826128482,0,0.0
283,2025-09-11 12:07:29.952286,49382.524062110664,-0.1806804456315844,0,0.0
284,2025-09-11 12:08:29.952286,49370.50962897428,-0.10621746630082707,0,0.0
285,2025-09-11 12:09:29.952286,49370.915589055694,-0.08144616592380778,0,0.0
286,2025-09-11 12:10:29.952286,49348.822705823106,0.09297863926852089,0,0.0
287,2025-09-11 12:11:29.952286,49344.62303895213,0.18881409822501544,0,0.0
288,2025-09-11 12:12:29.952286,49338.3860138861,0.292616071785877,0,0.0
289,2025-09-11 12:13:29.952286,49369.56455919706,0.030763851843741457,0,0.0
290,2025-09-11 12:14:29.952286,49345.26304595397,0.25977968151036807,0,0.0
291,2025-09-11 12:15:29.952286,49354.638488570454,0.19529306623067436,0,0.0
292,2025-09-11 12:16:29.952286,49420.76062852603,-0.9359764954317269,-1,0.9359764954317269
293,2025-09-11 12:17:29.952286,49473.29999001272,-1.0,-1,1.0
294,2025-09-11 12:18:29.952286,49604.521389521695,-1.0,-1,1.0
295,2025-09-11 12:19:29.952286,49552.012123578315,-1.0,-1,1.0
296,2025-09-11 12:20:29.952286,49476.97997868103,-0.31898349647857543,-1,0.31898349647857543
297,2025-09-11 12:21:29.952286,49428.23817794818,-0.1118608757778365,0,0.0
298,2025-09-11 12:22:29.952286,49480.31408692356,-0.3031956127246557,-1,0.3031956127246557
299,2025-09-11 12:23:29.952286,49441.45227588375,-0.1316389076046061,0,0.0
300,2025-09-11 12:24:29.952286,49408.589584955655,0.015333361313172266,0,0.0
301,2025-09-11 12:25:29.952286,49429.939809893665,-0.06407239288900816,0,0.0
302,2025-09-11 12:26:29.952286,49505.607219306745,-0.34431586782796914,-1,0.34431586782796914
303,2025-09-11 12:27:29.952286,49497.87554040721,-0.2838708865914954,0,0.0
304,2025-09-11 12:28:29.952286,49484.41374931202,-0.20667582313303418,0,0.0
305,2025-09-11 12:29:29.952286,49397.37636018073,0.1561513634578664,0,0.0
306,2025-09-11 12:30:29.952286,49367.249358929825,0.28850046639086996,0,0.0
307,2025-09-11 12:31:29.952286,49383.820074653224,0.23385004987436545,0,0.0
308,2025-09-11 12:32:29.952286,49328.33379049273,1.0,1,1.0
309,2025-09-11 12:33:29.952286,49383.45872895484,0.23575794971074066,0,0.0
310,2025-09-11 12:34:29.952286,49386.90040599242,0.2374761095530963,0,0.0
311,2025-09-11 12:35:29.952286,49331.95137492046,0.9657783728733246,1,0.9657783728733246
312,2025-09-11 12:36:29.952286,49319.60206270312,0.9657118287113382,1,0.9657118287113382
313,2025-09-11 12:37:29.952286,49238.99785195687,1.0,1,1.0
314,2025-09-11 12:38:29.952286,49260.14934767906,1.0,1,1.0
315,2025-09-11 12:39:29.952286,49315.3523254024,0.3105440471125373,1,0.3105440471125373
316,2025-09-11 12:40:29.952286,49324.74452442366,0.24660572541108058,0,0.0
317,2025-09-11 12:41:29.952286,49285.31776960647,0.8653194572232386,1,0.8653194572232386
318,2025-09-11 12:42:29.952286,49260.90375800595,1.0,1,1.0
319,2025-09-11 12:43:29.952286,49200.096966361794,1.0,1,1.0
320,2025-09-11 12:44:29.952286,49202.93702107373,0.9827581154904287,1,0.9827581154904287
321,2025-09-11 12:45:29.952286,49231.46977147152,0.3480992051546297,1,0.3480992051546297
322,2025-09-11 12:46:29.952286,49352.14944412136,-0.09102523655948655,0,0.0
323,2025-09-11 12:47:29.952286,49427.253026243794,-0.9152250251842711,-1,0.9152250251842711
324,2025-09-11 12:48:29.952286,49416.73431061554,-0.9207566279333509,-1,0.9207566279333509
325,2025-09-11 12:49:29.952286,49452.33680751687,-1.0,-1,1.0
326,2025-09-11 12:50:29.952286,49482.1479760817,-1.0,-1,1.0
327,2025-09-11 12:51:29.952286,49485.728978787534,-1.0,-1,1.0
328,2025-09-11 12:52:29.952286,49384.44444572843,-0.16340269610069066,0,0.0
329,2025-09-11 12:53:29.952286,49333.52667223195,0.003864738265477858,0,0.0
330,2025-09-11 12:54:29.952286,49436.527819644,-0.3374998746859365,-1,0.3374998746859365
331,2025-09-11 12:55:29.952286,49426.17673049268,-0.2797575488338833,0,0.0
332,2025-09-11 12:56:29.952286,49416.65334216292,-0.2288582845438925,0,0.0
333,2025-09-11 12:57:29.952286,49527.418554073505,-1.0,-1,1.0
334,2025-09-11 12:58:29.952286,49535.30569670449,-1.0,-1,1.0
335,2025-09-11 12:59:29.952286,49485.9617273084,-0.3010956760872697,-1,0.3010956760872697
336,2025-09-11 13:00:29.952286,49574.53620650297,-0.9904323664773451,-1,0.9904323664773451
337,2025-09-11 13:01:29.952286,49475.3628188662,-0.19528136858117612,0,0.0
338,2025-09-11 13:02:29.952286,49542.37187188263,-0.3475958349542648,-1,0.3475958349542648
